id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
5808,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2011.0,Casual,Jealous 21 Women Navy Blue Top
11111,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men Check White Shirts
32393,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Arrow Woman Blue Shirt
41661,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Blue Striped Shirt
44313,Men,Apparel,Bottomwear,Trousers,Beige,Summer,2012.0,Casual,Indian Terrain Men Beige Trousers
36733,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Skypar Women White Printed T-shirt
16334,Men,Apparel,Topwear,Shirts,Peach,Fall,2011.0,Formal,Peter England Men Stripes Peach Shirt
7763,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Inkfruit Men's Secret Behing Royal Blue Black T-shirt
34064,Girls,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Gini and Jony Girls Printed Teal Dress
12794,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Nike Women White Print Pink Tshirts
11575,Women,Apparel,Topwear,Kurtas,White,Summer,2011.0,Ethnic,W Women Printed White Kurtas
24692,Men,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Locomotive Men Black Jeans
20232,Women,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,Wrangler Women Felt Blue Sweater
14007,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Nike Men Printed White Tshirts
37285,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Tantra Women Blue Shopping T-shirt
5450,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2011.0,Sports,Nike Men's Blue Short
34400,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Planet Earth Black T-shirt
46020,Women,Apparel,Topwear,Kurtis,Orange,Summer,2012.0,Ethnic,Fabindia Women Orange Kurti
7307,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,UCB Women Sleeveless White Top
13222,Men,Apparel,Bottomwear,Shorts,Blue,Fall,2011.0,Casual,Palm Tree Kids Boys Washed Blue Shorts
27017,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jealous 21 Women Blue Jeans
2675,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Inkfruit Men's Zeppelin Black T-shirt
28863,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Proline Men Grey Striped Polo T-shirt
31172,Girls,Apparel,Topwear,Tops,Peach,Summer,2012.0,Casual,Gini and Jony Girls Peach Top
19718,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Blue Shirt
7135,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Urban Yoga Women's White T-shirt
22757,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,BIBA Women Solid Blue Kurta
8941,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Reversible Bling Blue Shirts
30292,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,Myntra Men Street Legend Off White T-shirt
48388,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,French Connection Men Blue Jeans
27225,Girls,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Doodle Girls Printed Pink Dress
7909,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Proline Men Navy & Cream Striped Polo T-shirt
31340,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Locomotive Men Washed Blue Jeans
57152,Women,Apparel,Topwear,Tshirts,Sea Green,Summer,2012.0,Casual,Elle Women Sea Green T-shirt
52420,Women,Apparel,Loungewear and Nightwear,Nightdress,Cream,Winter,2015.0,Casual,Red Rose Women Cream & Blue Nightdress
5662,Men,Apparel,Topwear,Tshirts,Orange,Summer,2011.0,Casual,Tantra Men's Absolut Bangalore Mustard T-shirt
20000,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,United Colors of Benetton Men White Solid T-shirt
51438,Women,Apparel,Topwear,Tops,Off White,Summer,2012.0,Casual,Myntra Women Printed White Top
54976,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Femella Women Pink Dress
35941,Women,Apparel,Bottomwear,Capris,Charcoal,Summer,2012.0,Casual,Flying Machine Women Viscose Charcoal Capris
18265,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,Aneri Women Swara Pink Kurta
48515,Women,Apparel,Topwear,Tops,Orange,Summer,2012.0,Casual,French Connection Women Coral Top
9632,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Indigo Nation Men Stripes Shirt Black Shirts
10008,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Sports,Nike Men Town Navy Blue T-Shirts
4911,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Levis Kids Girl's Dionne Pink Kidswear
10834,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Wrangler Men Grey Polo Tshirts
59655,Women,Apparel,Saree,Sarees,Green,Fall,2012.0,Ethnic,FNF Purple Printed Evening Wear Sari
15748,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Casual,Highlander Men Classic Chinos Black Trousers
3906,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Casual,Urban Yoga Women's Fitted Yoga Black Track Pant
19185,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Check Blue Shirt
21925,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,BIBA Women Printed Multi Kurta
57199,Women,Apparel,Topwear,Tunics,Red,Summer,2012.0,Casual,Elle Women Red Tunic
21119,Men,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,s.Oliver Men Black Sweater
38808,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Music Men Blue Printed T-shirt
9858,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Status Quo Men Blue Polo Tshirts
12935,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Classic Polo Men Classic Stripes  Turquoise Blue Tshirts
9064,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt
12109,Women,Apparel,Topwear,Kurtis,White,Fall,2011.0,Ethnic,W Women Printed White Kurtis
42679,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,Alma Women Beige Printed Kurta
30857,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Fabindia Women Red Khadi Bijli Kurta
26932,Women,Apparel,Topwear,Tops,Off White,Summer,2012.0,Casual,Jealous 21 Women Off White Top
9256,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt
51860,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2012.0,Casual,Locomotive Men Navy Striped Shirt
8384,Girls,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Doodle Girl's Hippie Chic Orange Kidswear
1807,Men,Apparel,Topwear,Tshirts,Red,Fall,2010.0,Casual,Quechua Men G1 Techfresh Red T-shirt
41008,Girls,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Gini and Jony Girls Woven Navy Blue Jeans
11778,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Lee Men Solid Grey Tshirts
50348,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Aurelia Women Blue Kurta
13813,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Proline Men Navy Blue Polo T-Shirt
22768,Women,Apparel,Topwear,Kurtas,Grey,Summer,2011.0,Ethnic,BIBA Women Printed Grey Kurta
2478,Men,Apparel,Topwear,Tshirts,Green,Fall,2010.0,Casual,Puma Men's Island Green T-shirt
19515,Men,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Solid Blue Sweater
7936,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Puma Men's Glitch Music TV White T-shirt
27028,Women,Apparel,Bottomwear,Capris,Blue,Summer,2012.0,Casual,Jealous 21 Women Blue Capris
50946,Women,Apparel,Bottomwear,Jeans,Blue,Winter,2011.0,Casual,Lee Womens Blue Roxy Fit Jeans
19727,Women,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,United Colors of Benetton Women Solid White Shirt
39320,Boys,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012.0,Casual,Gini and Jony Boys Navy Blue Shorts
10498,Women,Apparel,Topwear,Tops,Navy Blue,Fall,2011.0,Casual,Flying Machine Women RN Blue Tops
14038,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Flying Machine Men Check Red Shirts
54982,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Blue,Summer,2017.0,Casual,Femella Women Printed Blue Lounge Pants
18291,Women,Apparel,Topwear,Kurtas,Multi,Fall,2011.0,Ethnic,Aneri Women Shabana Multi Kurta
5837,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Puma Men's Pop Graphic Red T-shirt
39744,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Gini Jony Girls Printed White Top
20669,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Classic Polo Men Striped Red Tshirt
44922,Men,Apparel,Bottomwear,Shorts,Red,Summer,2012.0,Casual,Puma Men Red Cat Logo Shorts
21589,Women,Apparel,Bottomwear,Swimwear,Black,Summer,2011.0,Sports,Nabaiji Women Solid Black Swimsuit
25915,Women,Apparel,Bottomwear,Leggings,Grey,Summer,2012.0,Casual,Femella Women Grey Leggings
16139,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Tokyo Talkies Women Printed White Top
34269,Women,Apparel,Topwear,Dupatta,Mauve,Summer,2012.0,Ethnic,Fabindia Women Mauve Silk Dupatta
19171,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Printed Grey Sweatshirt
12599,Unisex,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Tantra Unisex Printed Green Tshirts
16905,Men,Apparel,Topwear,Sweatshirts,Green,Fall,2011.0,Casual,Status Quo Men Solid Green Sweatshirt
24006,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Regent Polo Club Men White Striped Shirt
52086,Women,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Women Red T-shirt
4316,Unisex,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Tantra Kid's Unisex Play To Win Black Kidswear
14693,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Casual,Basics Men Black Trousers
23223,Women,Apparel,Topwear,Kurtas,Rust,Fall,2011.0,Ethnic,Aneri Women Jwala Rust Kurta
18862,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Puma Men Graffiti Navy Blue Polo Tshirt
34294,Women,Apparel,Topwear,Dupatta,White,Summer,2012.0,Ethnic,Fabindia Women Printed Off White Dupatta
51603,Women,Apparel,Bottomwear,Trousers,Beige,Fall,2012.0,Casual,Kraus Jeans Women Beige Trousers
30634,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,Nike Men Black Shorts
42214,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Sepia Women White Top
51431,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Myntra Men Blue Shirt
4918,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Gini and Jony Girls Vollie Pink Top
33283,Boys,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Gini and Jony Boys Black Jeans
24234,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011.0,Ethnic,La-Emotio Women Brown Kurta
10001,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2011.0,Casual,Palm Tree Kids Girls Sp Jema Skt Blue Skirts
4124,Unisex,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Sports,Kochi Tuskers Kids Replica Jersey
15573,Boys,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Chhota Bheem Kids Boys Main Hoon Bheem TShirt
37623,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Madagascar 3 Boys Blue Printed T-shirt
16792,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Casual,Highlander Men Check Yellow Shirt
6217,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,UCB Women's Graphic Print Pink Top
3765,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Status Quo Men's Unplugged Yellow T-shirt
26107,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Striped Blue Shirt
43590,Girls,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Gini and Jony Girls Polo Striped Blue T-shirt
10465,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Flying Machine Men Paisley Purple Tshirts
25782,Men,Apparel,Topwear,Suspenders,Black,Summer,2012.0,Formal,Arrow Men Black & White Suspenders
5492,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Mr.Men Men's Cool Indigo T-shirt
4540,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Classic Polo Men's White Polo T-shirt
15117,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Arrow Men Solid Grey Trousers
57190,Women,Apparel,Topwear,Tunics,Pink,Summer,2012.0,Casual,Elle Women Pink Tunic
40127,Girls,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Gini and Jony Girls Roseatte Black Dress
11785,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Lee Women Solid Black Tshirts
44587,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017.0,Casual,Lee Men Blue Rack Jeans
15325,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Nike Men Printed Blue Tshirts
21110,Men,Apparel,Topwear,Sweaters,Charcoal,Fall,2011.0,Casual,s.Oliver Men Solid Charcoal Sweater
4772,Women,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Sports,ADIDAS Women's Blue Polo T-shirt
22795,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Manchester United Men White Tshirt
23647,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Disney Men Green Printed T-shirt
6025,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,UCB Women's Epaulettes Sleeve Blue T-shirt
12100,Women,Apparel,Topwear,Kurtas,Multi,Fall,2011.0,Ethnic,W Women Multi Colour Printed Kurta
42670,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Alma Women Black Kurta
31382,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Locomotive Men Printed White T-shirt
2485,Women,Apparel,Topwear,Tshirts,Purple,Fall,2010.0,Sports,Puma Women Purple Blouson Top
54715,Women,Apparel,Apparel Set,Kurta Sets,Beige,Fall,2012.0,Ethnic,Shree Women Beige & Red Salwar Suit with Dupatta
46016,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Fabindia Women White Printed Kurta
34436,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Myntra Women Dont Think White T-shirt
8379,Girls,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Doodle Girl's Princess Lime Green Top
3791,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Basics Men Blue & Yellow White Striped Polo T-shirt
31144,Boys,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Gini and Jony Boys Printed Pink T-shirt
27021,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jealous 21 Women Blue Jeans
28855,Men,Apparel,Topwear,Tshirts,Grey,Summer,2013.0,Casual,Proline Men Grey T-shirt
10491,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Flying Machine Women HS White Tshirts
11543,Women,Apparel,Topwear,Kurtas,Grey,Summer,2011.0,Ethnic,W Women Solid Grey Kurtas
25776,Men,Apparel,Topwear,Suspenders,Black,Summer,2012.0,Formal,Lino Perros Men Black Suspenders
39329,Girls,Apparel,Bottomwear,Shorts,Green,Summer,2012.0,Casual,Gini and Jony Girls Green Shorts
20204,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Wrangler Men Flock Print Grey Sweatshirt
14031,Women,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Nike Women Printed Black Tshirts
24496,Women,Apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,Mother Earth Women Red Printed Kurta
57164,Women,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Elle Women Black T-shirt
41001,Girls,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Gini and Jony  Girls Woven Blue Shorts
11771,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011.0,Casual,Lee Men Printed Maroon Tshirts
25544,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Wrangler Women Sunrise Navy Blue T-shirt
57958,Women,Apparel,Saree,Sarees,Green,Summer,2012.0,Ethnic,Prafful Green Printed Sari
20036,Women,Apparel,Bottomwear,Stockings,Black,Fall,2011.0,Casual,United Colors of Benetton Women Solid Black Tights
52416,Women,Apparel,Loungewear and Nightwear,Night suits,Purple,Winter,2015.0,Casual,Red Rose Women Purple Pyjama Set
4786,Men,Apparel,Bottomwear,Shorts,Black,Summer,2011.0,Sports,ADIDAS Men's Cr_Aess 3s Hsj Black White Short
22761,Women,Apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,BIBA Women Printed Red Kurta
16554,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Basics Men Grey Printed T-shirt
50341,Women,Apparel,Topwear,Kurtas,Rust,Summer,2012.0,Ethnic,Aurelia Women Rust Kurta
42684,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Alma Women White Printed Kurta
9099,Men,Apparel,Bottomwear,Shorts,Blue,Fall,2011.0,Sports,ADIDAS Men Cfc H Sho Blue Shorts
27213,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Doodle Kids Boy Check Blue Shirt
32197,Men,Apparel,Topwear,Kurtas,Olive,Summer,2012.0,Ethnic,Fabindia Men Printed Olive Kurta
11315,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,United Colors of Benetton Women Washed Blue Jeans
33045,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Mother Earth Women Printed Multi Coloured Kurta
52072,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Men Blue T-shirt
21580,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Chhota Bheem Kids-Boys Printed Pale Blue Tshirt
5230,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Classic Polo Men's Cari Black Polo T-shirt
14667,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Basics Men White Slim Fit Checked Shirt
34260,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Gini and Jony Boys Printed Red T-shirt
18896,Women,Apparel,Dress,Dresses,Cream,Fall,2011.0,Casual,Arrow Woman Solid Cream Dress
7567,Men,Apparel,Topwear,Tshirts,Orange,Summer,2011.0,Sports,Nike Men's As Sublimated Orange T-shirt
16130,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Tokyo Talkies Women Printed Pink Top
2015,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Casual,ADIDAS Mens Classic Collar Black Polo T-shirt
43332,Women,Apparel,Topwear,Tunics,Grey,Summer,2012.0,Casual,United Colors of Benetton Women Grey Tunic
13442,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,United Colors of Benetton Women Solid White Tops
12590,Unisex,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Tantra Unisex Printed White Tshirts
34052,Boys,Apparel,Bottomwear,Capris,Yellow,Summer,2012.0,Casual,Gini and Jony Boys Yellow 3/4 Length Pants
6687,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,UCB Women's Basic Round Neck White T-shirt
7755,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Indigo Purple Black Silver T-shirt
18298,Women,Apparel,Topwear,Kurtas,Multi,Fall,2011.0,Ethnic,Aneri Women Multi Printed Kurta
27445,Women,Apparel,Topwear,Tshirts,Coffee Brown,Winter,2015.0,Casual,Jockey Women Coffee Brown T-shirt
33277,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Boys Washed Blue Jeans
15587,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Casual,Spykar Men Stripes Pink Shirts
53392,Women,Apparel,Topwear,Kurtis,Cream,Summer,2012.0,Ethnic,Aurelia Women Cream Printed Kurti
5002,Women,Apparel,Bottomwear,Shorts,Pink,Summer,2011.0,Casual,Gini and Jony Girl's Jolene Pink Kidswear
8180,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Locomotive Men Check Ladd Green Shirts
3568,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,ADIDAS Women Black Training T-shirt
48375,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,French Connection Men Black & Grey Shirt
40118,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,ADIDAS Men Red T-shirt
21913,Women,Apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,BIBA Women Printed Red Kurta
57993,Women,Apparel,Dress,Dresses,Beige,Fall,2012.0,Casual,Latin Quarters Women Beige Dress
40924,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Boys Jeans Blue Jeans
11588,Women,Apparel,Topwear,Kurtis,Green,Summer,2011.0,Ethnic,W Women Printed Green Kurtis
15914,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Black Coffee Men Striped Grey Slim Fit Shirt
37278,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Tantra Women Navy Blue Curly Heart T-shirt
15128,Men,Apparel,Bottomwear,Trousers,Cream,Winter,2014.0,Formal,Arrow  Men Solid Cream Trousers
22598,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Sports,Nike Women Purple T-shirt
29170,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,United Colors of Benetton Women Blue T-shirt
26904,Women,Apparel,Topwear,Tops,Lavender,Summer,2012.0,Casual,Jealous 21 Women Lavender Top
6228,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,UCB Women's Basic Round Pink T-shirt
30861,Women,Apparel,Topwear,Kurtas,Mustard,Summer,2012.0,Ethnic,Fabindia Women Mustard Kurta
26138,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,John Miller Men Black Trousers
18637,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Sports,Puma Men V.11 Speed Midnight Navy Tshirts
9260,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt
2688,Women,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Inkfruit Women's Confession Green T-shirt
4927,Women,Apparel,Topwear,Tops,Green,Summer,2011.0,Casual,Gini and Jony Girl's Venice Green Blue Kidswear
39786,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Peter England Men Blue Formal Shirt
59663,Women,Apparel,Saree,Sarees,Green,Fall,2012.0,Ethnic,FNF Green Printed Evening Wear Sari
10802,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Wrangler Men Dodge Broad Accent Check Blue Shirt
34099,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Doodle Boys Printed White T-shirt
54940,Women,Apparel,Topwear,Tshirts,Burgundy,Summer,2012.0,Casual,Do u speak green Women Burgundy T-shirt
48523,Women,Apparel,Dress,Jumpsuit,Magenta,Winter,2011.0,Casual,French Connection Women Magenta Playsuit
9604,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Scullers Men Scul White Black Shirts
12769,Women,Apparel,Topwear,Tops,Red,Fall,2011.0,Ethnic,Mother Earth Women Checks Red Shirts
3930,Women,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Jealous 21 Women's Green Owl T-shirt
13489,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,FIFA Men Printed Navy Blue T-shirts
52885,Women,Apparel,Saree,Sarees,Purple,Fall,2012.0,Ethnic,FNF Orange & Purple Sari
45832,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Vishudh Women White Kurta
24039,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Locomotive Men Black Printed T-shirt
59451,Men,Apparel,Topwear,Shirts,Blue,Fall,2012.0,Casual,Arrow Sport Men Blue Slim Fit Shirt
4329,Unisex,Apparel,Topwear,Tshirts,Orange,Summer,2011.0,Casual,Tantra Kid's Unisex Feeding Me Orange Kidswear
